ES0031408111422004VY0F;03/01/2020;14;0,084;R
ES0031408111422004VY0F;03/01/2020;15;0,156;R
ES0031408111422004VY0F;03/01/2020;16;0,795;R
ES0031408111422004VY0F;03/01/2020;17;0,346;R
ES0031408111422004VY0F;03/01/2020;18;0,247;R
ES0031408111422004VY0F;03/01/2020;19;0,402;R
ES0031408111422004VY0F;03/01/2020;20;0,35;R
ES0031408111422004VY0F;03/01/2020;21;0,423;R
ES0031408111422004VY0F;03/01/2020;22;0,324;R
ES0031408111422004VY0F;03/01/2020;23;0,304;R
ES0031408111422004VY0F;04/01/2020;0;0,207;R
ES0031408111422004VY0F;04/01/2020;1;0,207;R
ES0031408111422004VY0F;04/01/2020;2;0,212;R
ES0031408111422004VY0F;04/01/2020;3;0,161;R
ES0031408111422004VY0F;04/01/2020;4;0,168;R
ES0031408111422004VY0F;04/01/2020;5;0,112;R
ES0031408111422004VY0F;04/01/2020;6;0,124;R
ES0031408111422004VY0F;04/01/2020;7;0,106;R
ES0031408111422004VY0F;04/01/2020;8;0,099;R
ES0031408111422004VY0F;04/01/2020;9;0,224;R
ES0031408111422004VY0F;04/01/2020;10;0,265;R
ES0031408111422004VY0F;04/01/2020;11;0,311;R
ES0031408111422004VY0F;04/01/2020;12;0,26;R
ES0031408111422004VY0F;04/01/2020;13;0,17;R
ES0031408111422004VY0F;04/01/2020;14;0,159;R
ES0031408111422004VY0F;04/01/2020;15;0,54;R
ES0031408111422004VY0F;04/01/2020;16;0,129;R
ES0031408111422004VY0F;04/01/2020;17;0,136;R
ES0031408111422004VY0F;04/01/2020;18;0,198;R
ES0031408111422004VY0F;04/01/2020;19;0,231;R
ES0031408111422004VY0F;04/01/2020;20;0,166;R
ES0031408111422004VY0F;04/01/2020;21;0,225;R
ES0031408111422004VY0F;04/01/2020;22;0,794;R
ES0031408111422004VY0F;04/01/2020;23;1,021;R
ES0031408111422004VY0F;05/01/2020;0;0,23;R
ES0031408111422004VY0F;05/01/2020;1;0,183;R
ES0031408111422004VY0F;05/01/2020;2;0,159;R
ES0031408111422004VY0F;05/01/2020;3;0,153;R
ES0031408111422004VY0F;05/01/2020;4;0,121;R
ES0031408111422004VY0F;05/01/2020;5;0,112;R
ES0031408111422004VY0F;05/01/2020;6;0,107;R
ES0031408111422004VY0F;05/01/2020;7;0,105;R
ES0031408111422004VY0F;05/01/2020;8;0,165;R
ES0031408111422004VY0F;05/01/2020;9;0,521;R
ES0031408111422004VY0F;05/01/2020;10;0,29;R
ES0031408111422004VY0F;05/01/2020;11;0,438;R
ES0031408111422004VY0F;05/01/2020;12;0,162;R
ES0031408111422004VY0F;05/01/2020;13;0,107;R
ES0031408111422004VY0F;05/01/2020;14;0,108;R
ES0031408111422004VY0F;05/01/2020;15;0,108;R
ES0031408111422004VY0F;05/01/2020;16;0,108;R
ES0031408111422004VY0F;05/01/2020;17;0,108;R
ES0031408111422004VY0F;05/01/2020;18;0,106;R
ES0031408111422004VY0F;05/01/2020;19;0,172;R
ES0031408111422004VY0F;05/01/2020;20;0,144;R
ES0031408111422004VY0F;05/01/2020;21;0,111;R
ES0031408111422004VY0F;05/01/2020;22;0,101;R
ES0031408111422004VY0F;05/01/2020;23;0,106;R
ES0031408111422004VY0F;06/01/2020;0;0,105;R
ES0031408111422004VY0F;06/01/2020;1;0,143;R
ES0031408111422004VY0F;06/01/2020;2;0,163;R
ES0031408111422004VY0F;06/01/2020;3;0,139;R
ES0031408111422004VY0F;06/01/2020;4;0,11;R
ES0031408111422004VY0F;06/01/2020;5;0,121;R
ES0031408111422004VY0F;06/01/2020;6;0,125;R
ES0031408111422004VY0F;06/01/2020;7;0,185;R
ES0031408111422004VY0F;06/01/2020;8;0,152;R
ES0031408111422004VY0F;06/01/2020;9;0,148;R
ES0031408111422004VY0F;06/01/2020;10;0,327;R
ES0031408111422004VY0F;06/01/2020;11;0,185;R
ES0031408111422004VY0F;06/01/2020;12;0,291;R
ES0031408111422004VY0F;06/01/2020;13;0,234;R
ES0031408111422004VY0F;06/01/2020;14;0,133;R
ES0031408111422004VY0F;06/01/2020;15;0,131;R
ES0031408111422004VY0F;06/01/2020;16;0,131;R
ES0031408111422004VY0F;06/01/2020;17;0,132;R
ES0031408111422004VY0F;06/01/2020;18;0,193;R
ES0031408111422004VY0F;06/01/2020;19;0,181;R
ES0031408111422004VY0F;06/01/2020;20;0,241;R
ES0031408111422004VY0F;06/01/2020;21;0,366;R
ES0031408111422004VY0F;06/01/2020;22;0,359;R
ES0031408111422004VY0F;06/01/2020;23;0,245;R
ES0031408111422004VY0F;07/01/2020;0;0,146;R
ES0031408111422004VY0F;07/01/2020;1;0,112;R
ES0031408111422004VY0F;07/01/2020;2;0,105;R
ES0031408111422004VY0F;07/01/2020;3;0,103;R
ES0031408111422004VY0F;07/01/2020;4;0,171;R
ES0031408111422004VY0F;07/01/2020;5;0,159;R
ES0031408111422004VY0F;07/01/2020;6;0,116;R
ES0031408111422004VY0F;07/01/2020;7;0,11;R
ES0031408111422004VY0F;07/01/2020;8;0,21;R
ES0031408111422004VY0F;07/01/2020;9;0,993;R
ES0031408111422004VY0F;07/01/2020;10;0,748;R
ES0031408111422004VY0F;07/01/2020;11;0,237;R
ES0031408111422004VY0F;07/01/2020;12;0,384;R
ES0031408111422004VY0F;07/01/2020;13;0,257;R
ES0031408111422004VY0F;07/01/2020;14;0,154;R
ES0031408111422004VY0F;07/01/2020;15;0,17;R
ES0031408111422004VY0F;07/01/2020;16;0,155;R
ES0031408111422004VY0F;07/01/2020;17;0,178;R
ES0031408111422004VY0F;07/01/2020;18;0,164;R
ES0031408111422004VY0F;07/01/2020;19;0,188;R
ES0031408111422004VY0F;07/01/2020;20;0,299;R
ES0031408111422004VY0F;07/01/2020;21;0,219;R
ES0031408111422004VY0F;07/01/2020;22;0,248;R
ES0031408111422004VY0F;07/01/2020;23;0,222;R
ES0031408111422004VY0F;08/01/2020;0;0,231;R
ES0031408111422004VY0F;08/01/2020;1;0,214;R
ES0031408111422004VY0F;08/01/2020;2;0,186;R
ES0031408111422004VY0F;08/01/2020;3;0,139;R
ES0031408111422004VY0F;08/01/2020;4;0,144;R
ES0031408111422004VY0F;08/01/2020;5;0,132;R
ES0031408111422004VY0F;08/01/2020;6;0,106;R
ES0031408111422004VY0F;08/01/2020;7;0,111;R
ES0031408111422004VY0F;08/01/2020;8;0,119;R
ES0031408111422004VY0F;08/01/2020;9;0,493;R
ES0031408111422004VY0F;08/01/2020;10;0,202;R
ES0031408111422004VY0F;08/01/2020;11;0,244;R
ES0031408111422004VY0F;08/01/2020;12;0,253;R
ES0031408111422004VY0F;08/01/2020;13;0,261;R
ES0031408111422004VY0F;08/01/2020;14;0,292;R
ES0031408111422004VY0F;08/01/2020;15;0,206;R
ES0031408111422004VY0F;08/01/2020;16;0,167;R
ES0031408111422004VY0F;08/01/2020;17;0,107;R
ES0031408111422004VY0F;08/01/2020;18;0,157;R
ES0031408111422004VY0F;08/01/2020;19;0,155;R
ES0031408111422004VY0F;08/01/2020;20;0,368;R
ES0031408111422004VY0F;08/01/2020;21;0,35;R
ES0031408111422004VY0F;08/01/2020;22;0,456;R
ES0031408111422004VY0F;08/01/2020;23;0,871;R
ES0031408111422004VY0F;09/01/2020;0;0,663;R
ES0031408111422004VY0F;09/01/2020;1;0,152;R
ES0031408111422004VY0F;09/01/2020;2;0,15;R
ES0031408111422004VY0F;09/01/2020;3;0,141;R
ES0031408111422004VY0F;09/01/2020;4;0,112;R
ES0031408111422004VY0F;09/01/2020;5;0,113;R
ES0031408111422004VY0F;09/01/2020;6;0,17;R
ES0031408111422004VY0F;09/01/2020;7;0,161;R
ES0031408111422004VY0F;09/01/2020;8;0,277;R
ES0031408111422004VY0F;09/01/2020;9;0,332;R
ES0031408111422004VY0F;09/01/2020;10;0,292;R
ES0031408111422004VY0F;09/01/2020;11;0,948;R
ES0031408111422004VY0F;09/01/2020;12;0,917;R
ES0031408111422004VY0F;09/01/2020;13;0,404;R
ES0031408111422004VY0F;09/01/2020;14;0,134;R
ES0031408111422004VY0F;09/01/2020;15;0,094;R
ES0031408111422004VY0F;09/01/2020;16;0,121;R
ES0031408111422004VY0F;09/01/2020;17;0,172;R
ES0031408111422004VY0F;09/01/2020;18;0,154;R
ES0031408111422004VY0F;09/01/2020;19;0,171;R
ES0031408111422004VY0F;09/01/2020;20;0,311;R
ES0031408111422004VY0F;09/01/2020;21;0,456;R
ES0031408111422004VY0F;09/01/2020;22;0,256;R
ES0031408111422004VY0F;09/01/2020;23;0,184;R
ES0031408111422004VY0F;10/01/2020;0;0,165;R
ES0031408111422004VY0F;10/01/2020;1;0,125;R
ES0031408111422004VY0F;10/01/2020;2;0,124;R
ES0031408111422004VY0F;10/01/2020;3;0,173;R
ES0031408111422004VY0F;10/01/2020;4;0,178;R
ES0031408111422004VY0F;10/01/2020;5;0,127;R
ES0031408111422004VY0F;10/01/2020;6;0,099;R
ES0031408111422004VY0F;10/01/2020;7;0,124;R
ES0031408111422004VY0F;10/01/2020;8;0,102;R
ES0031408111422004VY0F;10/01/2020;9;0,389;R
ES0031408111422004VY0F;10/01/2020;10;0,261;R
ES0031408111422004VY0F;10/01/2020;11;0,185;R
ES0031408111422004VY0F;10/01/2020;12;0,206;R
ES0031408111422004VY0F;10/01/2020;13;0,278;R
ES0031408111422004VY0F;10/01/2020;14;0,309;R
ES0031408111422004VY0F;10/01/2020;15;0,256;R
ES0031408111422004VY0F;10/01/2020;16;0,222;R
ES0031408111422004VY0F;10/01/2020;17;0,24;R
ES0031408111422004VY0F;10/01/2020;18;0,232;R
ES0031408111422004VY0F;10/01/2020;19;0,175;R
ES0031408111422004VY0F;10/01/2020;20;0,151;R
ES0031408111422004VY0F;10/01/2020;21;0,173;R
ES0031408111422004VY0F;10/01/2020;22;0,151;R
ES0031408111422004VY0F;10/01/2020;23;0,321;R
ES0031408111422004VY0F;11/01/2020;0;0,188;R
ES0031408111422004VY0F;11/01/2020;1;0,162;R
ES0031408111422004VY0F;11/01/2020;2;0,114;R
ES0031408111422004VY0F;11/01/2020;3;0,125;R
ES0031408111422004VY0F;11/01/2020;4;0,096;R
ES0031408111422004VY0F;11/01/2020;5;0,14;R
ES0031408111422004VY0F;11/01/2020;6;0,1;R
ES0031408111422004VY0F;11/01/2020;7;0,107;R
ES0031408111422004VY0F;11/01/2020;8;0,106;R
ES0031408111422004VY0F;11/01/2020;9;0,104;R
ES0031408111422004VY0F;11/01/2020;10;0,343;R
ES0031408111422004VY0F;11/01/2020;11;0,443;R
ES0031408111422004VY0F;11/01/2020;12;0,79;R
ES0031408111422004VY0F;11/01/2020;13;0,789;R
ES0031408111422004VY0F;11/01/2020;14;0,589;R
ES0031408111422004VY0F;11/01/2020;15;0,116;R
ES0031408111422004VY0F;11/01/2020;16;0,11;R
ES0031408111422004VY0F;11/01/2020;17;0,113;R
ES0031408111422004VY0F;11/01/2020;18;0,165;R
ES0031408111422004VY0F;11/01/2020;19;0,212;R
ES0031408111422004VY0F;11/01/2020;20;0,296;R
ES0031408111422004VY0F;11/01/2020;21;0,421;R
ES0031408111422004VY0F;11/01/2020;22;0,317;R
ES0031408111422004VY0F;11/01/2020;23;0,295;R
ES0031408111422004VY0F;12/01/2020;0;0,263;R
ES0031408111422004VY0F;12/01/2020;1;0,247;R
ES0031408111422004VY0F;12/01/2020;2;0,119;R
ES0031408111422004VY0F;12/01/2020;3;0,129;R
ES0031408111422004VY0F;12/01/2020;4;0,129;R
ES0031408111422004VY0F;12/01/2020;5;0,146;R
ES0031408111422004VY0F;12/01/2020;6;0,16;R
ES0031408111422004VY0F;12/01/2020;7;0,154;R
ES0031408111422004VY0F;12/01/2020;8;0,106;R
ES0031408111422004VY0F;12/01/2020;9;0,233;R
ES0031408111422004VY0F;12/01/2020;10;0,368;R
ES0031408111422004VY0F;12/01/2020;11;0,223;R
ES0031408111422004VY0F;12/01/2020;12;0,221;R
ES0031408111422004VY0F;12/01/2020;13;0,113;R
ES0031408111422004VY0F;12/01/2020;14;0,107;R
ES0031408111422004VY0F;12/01/2020;15;0,107;R
ES0031408111422004VY0F;12/01/2020;16;0,17;R
ES0031408111422004VY0F;12/01/2020;17;0,149;R
ES0031408111422004VY0F;12/01/2020;18;0,116;R
ES0031408111422004VY0F;12/01/2020;19;0,212;R
ES0031408111422004VY0F;12/01/2020;20;0,158;R
ES0031408111422004VY0F;12/01/2020;21;0,279;R
ES0031408111422004VY0F;12/01/2020;22;0,243;R
ES0031408111422004VY0F;12/01/2020;23;0,312;R
ES0031408111422004VY0F;13/01/2020;0;0,185;R
ES0031408111422004VY0F;13/01/2020;1;0,169;R
ES0031408111422004VY0F;13/01/2020;2;0,153;R
ES0031408111422004VY0F;13/01/2020;3;0,151;R
ES0031408111422004VY0F;13/01/2020;4;0,119;R
ES0031408111422004VY0F;13/01/2020;5;0,112;R
ES0031408111422004VY0F;13/01/2020;6;0,108;R
ES0031408111422004VY0F;13/01/2020;7;0,107;R
ES0031408111422004VY0F;13/01/2020;8;0,11;R
ES0031408111422004VY0F;13/01/2020;9;0,536;R
ES0031408111422004VY0F;13/01/2020;10;0,181;R
ES0031408111422004VY0F;13/01/2020;11;0,243;R
ES0031408111422004VY0F;13/01/2020;12;0,29;R
ES0031408111422004VY0F;13/01/2020;13;0,266;R
ES0031408111422004VY0F;13/01/2020;14;0,413;R
ES0031408111422004VY0F;13/01/2020;15;0,997;R
ES0031408111422004VY0F;13/01/2020;16;0,724;R
ES0031408111422004VY0F;13/01/2020;17;0,261;R
ES0031408111422004VY0F;13/01/2020;18;0,186;R
ES0031408111422004VY0F;13/01/2020;19;0,346;R
ES0031408111422004VY0F;13/01/2020;20;0,579;R
ES0031408111422004VY0F;13/01/2020;21;0,441;R
ES0031408111422004VY0F;13/01/2020;22;0,415;R
ES0031408111422004VY0F;13/01/2020;23;0,302;R
ES0031408111422004VY0F;14/01/2020;0;0,251;R
ES0031408111422004VY0F;14/01/2020;1;0,195;R
ES0031408111422004VY0F;14/01/2020;2;0,157;R
ES0031408111422004VY0F;14/01/2020;3;0,12;R
ES0031408111422004VY0F;14/01/2020;4;0,128;R
ES0031408111422004VY0F;14/01/2020;5;0,12;R
ES0031408111422004VY0F;14/01/2020;6;0,12;R
ES0031408111422004VY0F;14/01/2020;7;0,191;R
ES0031408111422004VY0F;14/01/2020;8;0,448;R
ES0031408111422004VY0F;14/01/2020;9;0,274;R
ES0031408111422004VY0F;14/01/2020;10;0,757;R
ES0031408111422004VY0F;14/01/2020;11;0,8;R
ES0031408111422004VY0F;14/01/2020;12;0,251;R
ES0031408111422004VY0F;14/01/2020;13;0,502;R
ES0031408111422004VY0F;14/01/2020;14;0,106;R
ES0031408111422004VY0F;14/01/2020;15;0,105;R
ES0031408111422004VY0F;14/01/2020;16;0,106;R
ES0031408111422004VY0F;14/01/2020;17;0,172;R
ES0031408111422004VY0F;14/01/2020;18;0,215;R
ES0031408111422004VY0F;14/01/2020;19;0,29;R
ES0031408111422004VY0F;14/01/2020;20;0,397;R
ES0031408111422004VY0F;14/01/2020;21;0,3;R
ES0031408111422004VY0F;14/01/2020;22;0,324;R
ES0031408111422004VY0F;14/01/2020;23;0,185;R
ES0031408111422004VY0F;15/01/2020;0;0,126;R
ES0031408111422004VY0F;15/01/2020;1;0,138;R
ES0031408111422004VY0F;15/01/2020;2;0,161;R
ES0031408111422004VY0F;15/01/2020;3;0,176;R
ES0031408111422004VY0F;15/01/2020;4;0,156;R
ES0031408111422004VY0F;15/01/2020;5;0,113;R
ES0031408111422004VY0F;15/01/2020;6;0,111;R
ES0031408111422004VY0F;15/01/2020;7;0,114;R
ES0031408111422004VY0F;15/01/2020;8;0,398;R
ES0031408111422004VY0F;15/01/2020;9;0,315;R
ES0031408111422004VY0F;15/01/2020;10;0,113;R
ES0031408111422004VY0F;15/01/2020;11;0,113;R
ES0031408111422004VY0F;15/01/2020;12;0,126;R
ES0031408111422004VY0F;15/01/2020;13;0,167;R
ES0031408111422004VY0F;15/01/2020;14;0,155;R
ES0031408111422004VY0F;15/01/2020;15;0,111;R
ES0031408111422004VY0F;15/01/2020;16;0,107;R
ES0031408111422004VY0F;15/01/2020;17;0,105;R
ES0031408111422004VY0F;15/01/2020;18;0,132;R
ES0031408111422004VY0F;15/01/2020;19;0,219;R
ES0031408111422004VY0F;15/01/2020;20;0,334;R
ES0031408111422004VY0F;15/01/2020;21;0,355;R
ES0031408111422004VY0F;15/01/2020;22;0,347;R
ES0031408111422004VY0F;15/01/2020;23;0,281;R
ES0031408111422004VY0F;16/01/2020;0;0,249;R
ES0031408111422004VY0F;16/01/2020;1;0,178;R
ES0031408111422004VY0F;16/01/2020;2;0,116;R
ES0031408111422004VY0F;16/01/2020;3;0,125;R
ES0031408111422004VY0F;16/01/2020;4;0,115;R
ES0031408111422004VY0F;16/01/2020;5;0,109;R
ES0031408111422004VY0F;16/01/2020;6;0,107;R
ES0031408111422004VY0F;16/01/2020;7;0,105;R
ES0031408111422004VY0F;16/01/2020;8;0,104;R
ES0031408111422004VY0F;16/01/2020;9;0,515;R
ES0031408111422004VY0F;16/01/2020;10;1,446;R
ES0031408111422004VY0F;16/01/2020;11;0,391;R
ES0031408111422004VY0F;16/01/2020;12;0,43;R
ES0031408111422004VY0F;16/01/2020;13;0,748;R
ES0031408111422004VY0F;16/01/2020;14;0,268;R
ES0031408111422004VY0F;16/01/2020;15;0,265;R
ES0031408111422004VY0F;16/01/2020;16;0,224;R
ES0031408111422004VY0F;16/01/2020;17;0,158;R
ES0031408111422004VY0F;16/01/2020;18;0,181;R
ES0031408111422004VY0F;16/01/2020;19;0,231;R
ES0031408111422004VY0F;16/01/2020;20;0,336;R
ES0031408111422004VY0F;16/01/2020;21;0,244;R
ES0031408111422004VY0F;16/01/2020;22;0,258;R
ES0031408111422004VY0F;16/01/2020;23;0,148;R
ES0031408111422004VY0F;17/01/2020;0;0,146;R
ES0031408111422004VY0F;17/01/2020;1;0,116;R
ES0031408111422004VY0F;17/01/2020;2;0,127;R
ES0031408111422004VY0F;17/01/2020;3;0,115;R
ES0031408111422004VY0F;17/01/2020;4;0,156;R
ES0031408111422004VY0F;17/01/2020;5;0,151;R
ES0031408111422004VY0F;17/01/2020;6;0,135;R
ES0031408111422004VY0F;17/01/2020;7;0,115;R
ES0031408111422004VY0F;17/01/2020;8;0,232;R
ES0031408111422004VY0F;17/01/2020;9;0,521;R
ES0031408111422004VY0F;17/01/2020;10;0,166;R
ES0031408111422004VY0F;17/01/2020;11;0,166;R
ES0031408111422004VY0F;17/01/2020;12;0,207;R
ES0031408111422004VY0F;17/01/2020;13;0,264;R
ES0031408111422004VY0F;17/01/2020;14;0,253;R
ES0031408111422004VY0F;17/01/2020;15;0,268;R
ES0031408111422004VY0F;17/01/2020;16;0,25;R
ES0031408111422004VY0F;17/01/2020;17;0,165;R
ES0031408111422004VY0F;17/01/2020;18;0,162;R
ES0031408111422004VY0F;17/01/2020;19;0,144;R
ES0031408111422004VY0F;17/01/2020;20;0,157;R
ES0031408111422004VY0F;17/01/2020;21;0,446;R
ES0031408111422004VY0F;17/01/2020;22;0,993;R
ES0031408111422004VY0F;17/01/2020;23;0,565;R
ES0031408111422004VY0F;18/01/2020;0;0,182;R
ES0031408111422004VY0F;18/01/2020;1;0,163;R
ES0031408111422004VY0F;18/01/2020;2;0,152;R
ES0031408111422004VY0F;18/01/2020;3;0,117;R
ES0031408111422004VY0F;18/01/2020;4;0,134;R
ES0031408111422004VY0F;18/01/2020;5;0,119;R
ES0031408111422004VY0F;18/01/2020;6;0,116;R
ES0031408111422004VY0F;18/01/2020;7;0,113;R
ES0031408111422004VY0F;18/01/2020;8;0,107;R
ES0031408111422004VY0F;18/01/2020;9;0,249;R
ES0031408111422004VY0F;18/01/2020;10;0,518;R
ES0031408111422004VY0F;18/01/2020;11;0,659;R
ES0031408111422004VY0F;18/01/2020;12;0,115;R
ES0031408111422004VY0F;18/01/2020;13;0,124;R
ES0031408111422004VY0F;18/01/2020;14;0,157;R
ES0031408111422004VY0F;18/01/2020;15;0,15;R
ES0031408111422004VY0F;18/01/2020;16;0,165;R
ES0031408111422004VY0F;18/01/2020;17;0,122;R
ES0031408111422004VY0F;18/01/2020;18;0,112;R
ES0031408111422004VY0F;18/01/2020;19;0,293;R
ES0031408111422004VY0F;18/01/2020;20;0,469;R
ES0031408111422004VY0F;18/01/2020;21;0,686;R
ES0031408111422004VY0F;18/01/2020;22;0,598;R
ES0031408111422004VY0F;18/01/2020;23;0,354;R
ES0031408111422004VY0F;19/01/2020;0;0,272;R
ES0031408111422004VY0F;19/01/2020;1;0,188;R
ES0031408111422004VY0F;19/01/2020;2;0,155;R
ES0031408111422004VY0F;19/01/2020;3;0,136;R
ES0031408111422004VY0F;19/01/2020;4;0,155;R
ES0031408111422004VY0F;19/01/2020;5;0,199;R
ES0031408111422004VY0F;19/01/2020;6;0,162;R
ES0031408111422004VY0F;19/01/2020;7;0,157;R
ES0031408111422004VY0F;19/01/2020;8;0,22;R
ES0031408111422004VY0F;19/01/2020;9;0,454;R
ES0031408111422004VY0F;19/01/2020;10;1,203;R
ES0031408111422004VY0F;19/01/2020;11;0,129;R
ES0031408111422004VY0F;19/01/2020;12;0,128;R
ES0031408111422004VY0F;19/01/2020;13;0,125;R
ES0031408111422004VY0F;19/01/2020;14;0,302;R
ES0031408111422004VY0F;19/01/2020;15;0,249;R
ES0031408111422004VY0F;19/01/2020;16;0,195;R
ES0031408111422004VY0F;19/01/2020;17;0,184;R
ES0031408111422004VY0F;19/01/2020;18;0,753;R
ES0031408111422004VY0F;19/01/2020;19;0,999;R
ES0031408111422004VY0F;19/01/2020;20;0,335;R
ES0031408111422004VY0F;19/01/2020;21;0,319;R
ES0031408111422004VY0F;19/01/2020;22;0,289;R
ES0031408111422004VY0F;19/01/2020;23;0,237;R
ES0031408111422004VY0F;20/01/2020;0;0,196;R
ES0031408111422004VY0F;20/01/2020;1;0,168;R
ES0031408111422004VY0F;20/01/2020;2;0,136;R
ES0031408111422004VY0F;20/01/2020;3;0,134;R
ES0031408111422004VY0F;20/01/2020;4;0,114;R
ES0031408111422004VY0F;20/01/2020;5;0,112;R
ES0031408111422004VY0F;20/01/2020;6;0,119;R
ES0031408111422004VY0F;20/01/2020;7;0,12;R
ES0031408111422004VY0F;20/01/2020;8;0,24;R
ES0031408111422004VY0F;20/01/2020;9;0,431;R
ES0031408111422004VY0F;20/01/2020;10;1,236;R
ES0031408111422004VY0F;20/01/2020;11;0,245;R
ES0031408111422004VY0F;20/01/2020;12;0,197;R
ES0031408111422004VY0F;20/01/2020;13;0,19;R
ES0031408111422004VY0F;20/01/2020;14;0,265;R
ES0031408111422004VY0F;20/01/2020;15;0,406;R
ES0031408111422004VY0F;20/01/2020;16;0,524;R
ES0031408111422004VY0F;20/01/2020;17;0,526;R
ES0031408111422004VY0F;20/01/2020;18;0,239;R
ES0031408111422004VY0F;20/01/2020;19;0,215;R
ES0031408111422004VY0F;20/01/2020;20;0,255;R
ES0031408111422004VY0F;20/01/2020;21;0,261;R
ES0031408111422004VY0F;20/01/2020;22;0,312;R
ES0031408111422004VY0F;20/01/2020;23;0,141;R
ES0031408111422004VY0F;21/01/2020;0;0,157;R
ES0031408111422004VY0F;21/01/2020;1;0,149;R
ES0031408111422004VY0F;21/01/2020;2;0,119;R
ES0031408111422004VY0F;21/01/2020;3;0,188;R
ES0031408111422004VY0F;21/01/2020;4;0,16;R
ES0031408111422004VY0F;21/01/2020;5;0,133;R
ES0031408111422004VY0F;21/01/2020;6;0,111;R
ES0031408111422004VY0F;21/01/2020;7;0,11;R
ES0031408111422004VY0F;21/01/2020;8;0,108;R
ES0031408111422004VY0F;21/01/2020;9;0,256;R
ES0031408111422004VY0F;21/01/2020;10;1,15;R
ES0031408111422004VY0F;21/01/2020;11;0,774;R
ES0031408111422004VY0F;21/01/2020;12;0,463;R
ES0031408111422004VY0F;21/01/2020;13;0,277;R
ES0031408111422004VY0F;21/01/2020;14;0,403;R
ES0031408111422004VY0F;21/01/2020;15;0,207;R
ES0031408111422004VY0F;21/01/2020;16;0,166;R
ES0031408111422004VY0F;21/01/2020;17;0,235;R
ES0031408111422004VY0F;21/01/2020;18;0,286;R
ES0031408111422004VY0F;21/01/2020;19;0,223;R
